,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
260,2011-01-12 07:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,54,54
10203,2012-11-10 13:00:00,4,0,0,1,21.32,25.0,39,0.0,268,383,651
9094,2012-09-02 07:00:00,3,0,0,1,27.06,29.545,94,6.0032,13,29,42
3744,2011-09-06 23:00:00,3,0,1,3,22.14,25.76,94,16.9979,2,56,58
2026,2011-05-11 08:00:00,2,0,1,1,19.68,23.485,77,16.9979,21,421,442
6989,2012-04-09 13:00:00,2,0,1,1,22.14,25.76,28,39.0007,108,173,281
4234,2011-10-08 11:00:00,4,0,0,1,23.78,27.275,56,0.0,176,221,397
1917,2011-05-06 19:00:00,2,0,1,3,22.14,25.76,52,23.9994,39,253,292
1828,2011-05-03 02:00:00,2,0,1,2,22.96,26.515,78,16.9979,0,5,5
9766,2012-10-11 07:00:00,4,0,1,1,14.76,16.665,50,16.9979,11,467,478
6234,2012-02-16 00:00:00,1,0,1,2,12.3,15.15,70,8.9981,1,22,23
10168,2012-11-09 02:00:00,4,0,1,1,13.12,15.15,53,16.9979,1,11,12
6284,2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,6,39,45
4208,2011-10-07 09:00:00,4,0,1,1,19.68,23.485,77,0.0,34,207,241
224,2011-01-10 15:00:00,1,0,1,2,8.2,9.85,40,15.0013,2,43,45
8916,2012-08-13 21:00:00,3,0,1,1,29.52,34.09,66,12.998,44,246,290
9334,2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,24,533,557
6470,2012-03-06 20:00:00,1,0,1,1,13.12,15.91,49,12.998,3,184,187
10840,2012-12-18 02:00:00,4,0,1,2,18.04,21.97,88,15.0013,2,5,7
846,2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
4289,2011-10-10 18:00:00,4,1,0,2,26.24,31.06,53,0.0,108,365,473
5560,2012-01-06 19:00:00,1,0,1,1,18.86,22.725,33,19.0012,11,261,272
2551,2011-06-14 05:00:00,2,0,1,1,22.14,25.76,56,22.0028,3,23,26
117,2011-01-06 02:00:00,1,0,1,1,6.56,11.365,64,0.0,0,2,2
8838,2012-08-10 15:00:00,3,0,1,1,32.8,37.12,52,30.0026,100,224,324
5967,2012-02-04 20:00:00,1,0,0,3,9.84,11.365,93,12.998,4,73,77
8196,2012-07-02 21:00:00,3,0,1,1,31.16,34.09,45,8.9981,17,241,258
8660,2012-08-03 05:00:00,3,0,1,1,27.06,30.305,83,11.0014,2,35,37
7490,2012-05-11 11:00:00,2,0,1,1,22.96,26.515,35,16.9979,88,203,291
5,2011-01-01 05:00:00,1,0,0,2,9.84,12.88,75,6.0032,0,1,1
5342,2011-12-16 16:00:00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
9112,2012-09-03 01:00:00,3,1,0,2,27.88,31.82,89,11.0014,18,37,55
4324,2011-10-12 05:00:00,4,0,1,2,22.14,25.76,88,22.0028,0,22,22
1063,2011-03-08 20:00:00,1,0,1,1,13.12,16.665,39,6.0032,2,74,76
2590,2011-06-15 20:00:00,2,0,1,1,27.06,31.06,44,11.0014,57,273,330
8435,2012-07-12 20:00:00,3,0,1,1,30.34,33.335,48,15.0013,75,439,514
9353,2012-09-13 02:00:00,3,0,1,1,22.14,25.76,77,0.0,0,9,9
3735,2011-09-06 14:00:00,3,0,1,3,22.14,25.76,88,19.0012,3,21,24
3517,2011-08-16 11:00:00,3,0,1,1,30.34,33.335,51,15.0013,40,110,150
6987,2012-04-09 11:00:00,2,0,1,1,21.32,25.0,27,27.9993,96,127,223
6768,2012-03-19 07:00:00,1,0,1,1,18.86,22.725,88,12.998,25,329,354
5622,2012-01-09 09:00:00,1,0,1,2,9.02,13.635,64,0.0,9,188,197
1605,2011-04-12 19:00:00,2,0,1,2,17.22,21.21,82,19.0012,3,127,130
1733,2011-04-18 03:00:00,2,0,1,1,17.22,21.21,62,7.0015,6,1,7
10177,2012-11-09 11:00:00,4,0,1,1,16.4,20.455,47,19.9995,66,185,251
9505,2012-09-19 10:00:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192
3812,2011-09-09 20:00:00,3,0,1,1,26.24,28.03,94,6.0032,30,180,210
10485,2012-12-03 07:00:00,4,0,1,2,13.94,18.18,93,0.0,9,387,396
1761,2011-04-19 07:00:00,2,0,1,2,21.32,25.0,55,0.0,22,166,188
5401,2011-12-19 03:00:00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3
2739,2011-07-03 01:00:00,3,0,0,2,28.7,32.575,61,11.0014,23,55,78
2472,2011-06-10 22:00:00,2,0,1,1,29.52,34.85,74,16.9979,40,145,185
6739,2012-03-18 02:00:00,1,0,0,2,18.86,22.725,82,7.0015,15,41,56
6892,2012-04-05 12:00:00,2,0,1,1,18.04,21.97,33,0.0,66,210,276
7944,2012-06-11 09:00:00,2,0,1,1,28.7,32.575,65,8.9981,57,259,316
9686,2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,12,68,80
4206,2011-10-07 07:00:00,4,0,1,1,17.22,21.21,94,0.0,5,237,242
6372,2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160
9362,2012-09-13 11:00:00,3,0,1,1,27.06,31.06,50,11.0014,71,183,254
232,2011-01-10 23:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,18,18
8259,2012-07-05 12:00:00,3,0,1,1,36.9,40.91,35,23.9994,88,188,276
7562,2012-05-14 11:00:00,2,0,1,2,22.96,26.515,83,15.0013,12,67,79
9796,2012-10-12 13:00:00,4,0,1,1,22.96,26.515,37,26.0027,81,300,381
6169,2012-02-13 07:00:00,1,0,1,1,4.1,5.305,54,12.998,1,194,195
3596,2011-08-19 18:00:00,3,0,1,1,31.16,35.605,58,35.0008,88,337,425
6289,2012-02-18 07:00:00,1,0,0,1,9.84,14.395,70,0.0,8,33,41
4632,2011-11-06 02:00:00,4,0,0,1,10.66,15.15,81,0.0,6,23,29
125,2011-01-06 11:00:00,1,0,1,1,9.02,12.88,44,6.0032,2,57,59
7642,2012-05-17 19:00:00,2,0,1,1,26.24,31.06,31,12.998,86,451,537
6230,2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,4,207,211
1296,2011-03-18 21:00:00,1,0,1,1,25.42,31.06,46,7.0015,22,91,113
1976,2011-05-09 06:00:00,2,0,1,1,18.04,21.97,72,16.9979,2,87,89
10329,2012-11-15 19:00:00,4,0,1,2,13.94,16.665,61,8.9981,11,375,386
10280,2012-11-13 18:00:00,4,0,1,1,13.94,15.91,49,19.0012,45,514,559
5751,2012-01-14 19:00:00,1,0,0,1,8.2,9.85,47,15.0013,12,90,102
8153,2012-07-01 02:00:00,3,0,0,1,29.52,34.85,74,6.0032,21,69,90
3086,2011-07-17 12:00:00,3,0,0,1,31.16,34.85,55,19.0012,177,243,420
10106,2012-11-06 11:00:00,4,0,1,1,13.12,16.665,45,8.9981,39,177,216
6883,2012-04-05 03:00:00,2,0,1,1,17.22,21.21,41,19.9995,0,5,5
10138,2012-11-07 19:00:00,4,0,1,2,12.3,13.635,56,19.9995,17,302,319
7674,2012-05-19 03:00:00,2,0,0,1,20.5,24.24,48,7.0015,10,23,33
3345,2011-08-09 07:00:00,3,0,1,1,29.52,34.85,74,7.0015,30,313,343
8173,2012-07-01 22:00:00,3,0,0,1,33.62,37.12,43,8.9981,41,110,151
10262,2012-11-13 00:00:00,4,0,1,2,21.32,25.0,83,19.0012,5,18,23
5871,2012-01-19 20:00:00,1,0,1,1,10.66,10.605,52,30.0026,7,184,191
6507,2012-03-08 09:00:00,1,0,1,1,18.86,22.725,72,31.0009,19,282,301
2797,2011-07-05 11:00:00,3,0,1,1,31.98,34.85,46,7.0015,75,97,172
918,2011-03-02 17:00:00,1,0,1,1,20.5,24.24,23,19.0012,30,238,268
1646,2011-04-14 12:00:00,2,0,1,1,22.14,25.76,42,8.9981,35,110,145
5122,2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33
5126,2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31
4621,2011-11-05 15:00:00,4,0,0,1,16.4,20.455,37,12.998,141,202,343
6810,2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,0,5,5
364,2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99
2125,2011-05-15 11:00:00,2,0,0,1,24.6,28.79,78,15.0013,120,202,322
8151,2012-07-01 00:00:00,3,0,0,1,31.16,36.365,66,0.0,27,122,149
8718,2012-08-05 15:00:00,3,0,0,1,36.9,40.91,37,35.0008,164,286,450
55,2011-01-03 10:00:00,1,0,1,1,7.38,8.335,43,16.9979,11,33,44
638,2011-02-09 19:00:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
302,2011-01-14 01:00:00,1,0,1,1,4.1,6.06,54,11.0014,0,5,5
5812,2012-01-17 09:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
1276,2011-03-18 00:00:00,1,0,1,1,17.22,21.21,58,19.0012,5,24,29
4432,2011-10-16 17:00:00,4,0,0,1,23.78,27.275,49,31.0009,152,253,405
3644,2011-09-02 18:00:00,3,0,1,2,27.88,31.82,65,12.998,50,305,355
4143,2011-10-04 16:00:00,4,0,1,1,23.78,27.275,56,22.0028,36,273,309
2878,2011-07-08 20:00:00,3,0,1,1,27.06,30.305,83,11.0014,30,220,250
6494,2012-03-07 20:00:00,1,0,1,1,20.5,24.24,51,16.9979,18,242,260
5240,2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
10248,2012-11-12 10:00:00,4,1,0,1,19.68,23.485,77,11.0014,82,184,266
6938,2012-04-07 10:00:00,2,0,0,1,17.22,21.21,28,16.9979,187,176,363
7241,2012-05-01 02:00:00,2,0,1,2,20.5,24.24,72,6.0032,1,7,8
9946,2012-10-18 19:00:00,4,0,1,2,22.96,26.515,68,19.9995,42,471,513
2593,2011-06-15 23:00:00,2,0,1,1,25.42,31.06,53,0.0,17,90,107
2393,2011-06-07 15:00:00,2,0,1,2,33.62,37.12,41,22.0028,56,127,183
523,2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
6377,2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0.0,4,19,23
6982,2012-04-09 06:00:00,2,0,1,1,17.22,21.21,26,15.0013,3,108,111
6678,2012-03-15 13:00:00,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
3900,2011-09-13 13:00:00,3,0,1,1,30.34,33.335,51,19.0012,48,136,184
10495,2012-12-03 17:00:00,4,0,1,1,21.32,25.0,63,7.0015,43,665,708
5585,2012-01-07 20:00:00,1,0,0,1,20.5,24.24,39,16.9979,21,149,170
10198,2012-11-10 08:00:00,4,0,0,1,13.12,17.425,76,0.0,16,130,146
7957,2012-06-11 22:00:00,2,0,1,2,29.52,33.335,58,12.998,22,142,164
7571,2012-05-14 20:00:00,2,0,1,2,23.78,27.275,88,12.998,11,178,189
6778,2012-03-19 17:00:00,1,0,1,1,26.24,31.06,53,15.0013,106,615,721
671,2011-02-11 07:00:00,1,0,1,1,3.28,8.335,73,0.0,1,73,74
4188,2011-10-06 13:00:00,4,0,1,1,22.96,26.515,46,6.0032,33,158,191
666,2011-02-11 00:00:00,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
3266,2011-08-06 00:00:00,3,0,0,1,27.06,30.305,78,12.998,29,104,133
1887,2011-05-05 13:00:00,2,0,1,1,22.14,25.76,30,39.0007,50,142,192
8473,2012-07-14 10:00:00,3,0,0,2,29.52,34.09,70,6.0032,123,278,401
9912,2012-10-17 09:00:00,4,0,1,2,17.22,21.21,77,0.0,38,344,382
9092,2012-09-02 05:00:00,3,0,0,1,27.06,29.545,89,0.0,2,10,12
7688,2012-05-19 17:00:00,2,0,0,1,30.34,32.575,30,6.0032,279,347,626
6032,2012-02-07 14:00:00,1,0,1,1,18.04,21.97,38,16.9979,11,127,138
6091,2012-02-10 01:00:00,1,0,1,2,11.48,15.15,61,6.0032,2,11,13
6239,2012-02-16 05:00:00,1,0,1,2,12.3,16.665,70,0.0,0,20,20
7351,2012-05-05 16:00:00,2,0,0,2,27.88,31.82,65,26.0027,230,310,540
7831,2012-06-06 16:00:00,2,0,1,1,26.24,31.06,41,8.9981,107,345,452
760,2011-02-15 01:00:00,1,0,1,1,12.3,12.12,42,51.9987,0,5,5
6255,2012-02-16 21:00:00,1,0,1,2,13.94,17.425,81,7.0015,3,142,145
1906,2011-05-06 08:00:00,2,0,1,1,17.22,21.21,77,16.9979,35,415,450
3818,2011-09-10 02:00:00,3,0,0,2,24.6,25.0,97,7.0015,18,46,64
6270,2012-02-17 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,21,177,198
4300,2011-10-11 05:00:00,4,0,1,2,21.32,25.0,88,0.0,0,20,20
5569,2012-01-07 04:00:00,1,0,0,1,13.12,16.665,57,6.0032,1,9,10
7942,2012-06-11 07:00:00,2,0,1,1,26.24,29.545,78,7.0015,25,478,503
4164,2011-10-05 13:00:00,4,0,1,1,26.24,31.06,41,15.0013,30,189,219
5972,2012-02-05 01:00:00,1,0,0,2,9.84,12.88,93,7.0015,5,46,51
3579,2011-08-19 01:00:00,3,0,1,3,26.24,28.79,89,0.0,1,19,20
2832,2011-07-06 22:00:00,3,0,1,1,28.7,33.335,79,12.998,30,156,186
5449,2012-01-02 04:00:00,1,1,0,1,11.48,12.88,45,22.0028,0,4,4
3472,2011-08-14 14:00:00,3,0,0,1,30.34,34.85,70,12.998,126,244,370
6328,2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55
137,2011-01-06 23:00:00,1,0,1,2,8.2,9.85,59,12.998,4,19,23
7044,2012-04-11 21:00:00,2,0,1,1,13.94,15.15,57,26.0027,11,154,165
4892,2011-11-16 22:00:00,4,0,1,3,17.22,21.21,88,15.0013,1,45,46
2180,2011-05-17 18:00:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480
7731,2012-06-02 12:00:00,2,0,0,1,25.42,31.06,43,23.9994,250,418,668
3177,2011-08-02 07:00:00,3,0,1,1,29.52,33.335,61,19.0012,15,320,335
4854,2011-11-15 08:00:00,4,0,1,2,22.14,25.76,68,7.0015,27,453,480
4637,2011-11-06 07:00:00,4,0,0,1,10.66,13.635,87,7.0015,4,24,28
5115,2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3
10133,2012-11-07 14:00:00,4,0,1,2,13.12,14.395,53,23.9994,19,142,161
7649,2012-05-18 02:00:00,2,0,1,1,19.68,23.485,67,8.9981,12,9,21
4261,2011-10-09 14:00:00,4,0,0,1,27.88,31.82,47,11.0014,272,228,500
1331,2011-04-01 08:00:00,2,0,1,2,10.66,12.12,87,16.9979,8,198,206
7003,2012-04-10 03:00:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2
9551,2012-10-02 08:00:00,4,0,1,3,24.6,27.275,88,0.0,6,128,134
6942,2012-04-07 14:00:00,2,0,0,1,20.5,24.24,22,19.9995,326,252,578
8018,2012-06-14 11:00:00,2,0,1,1,27.06,31.06,57,16.9979,60,168,228
6242,2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,9,489,498
9522,2012-10-01 03:00:00,4,0,1,1,18.04,21.97,77,0.0,1,6,7
10872,2012-12-19 10:00:00,4,0,1,1,13.12,16.665,70,7.0015,17,147,164
6882,2012-04-05 02:00:00,2,0,1,1,18.86,22.725,33,30.0026,7,11,18
4530,2011-11-01 20:00:00,4,0,1,1,16.4,20.455,71,0.0,18,191,209
4673,2011-11-07 19:00:00,4,0,1,1,18.86,22.725,59,0.0,20,280,300
6997,2012-04-09 21:00:00,2,0,1,3,19.68,23.485,41,27.9993,14,151,165
1252,2011-03-17 00:00:00,1,0,1,1,15.58,19.695,66,16.9979,4,19,23
3374,2011-08-10 12:00:00,3,0,1,1,33.62,36.365,38,19.9995,74,166,240
2814,2011-07-06 04:00:00,3,0,1,2,27.88,31.82,83,6.0032,0,6,6
4719,2011-11-09 17:00:00,4,0,1,1,18.86,22.725,63,7.0015,27,458,485
6545,2012-03-09 23:00:00,1,0,1,1,13.12,15.15,33,19.9995,9,77,86
10041,2012-11-03 18:00:00,4,0,0,2,14.76,16.665,46,19.0012,58,239,297
4858,2011-11-15 12:00:00,4,0,1,2,22.14,25.76,68,0.0,28,148,176
7902,2012-06-09 15:00:00,2,0,0,1,34.44,35.605,20,19.9995,218,337,555
8581,2012-07-18 22:00:00,3,0,1,1,31.16,35.605,58,6.0032,42,246,288
8428,2012-07-12 13:00:00,3,0,1,1,32.8,34.85,33,15.0013,52,225,277
1077,2011-03-09 10:00:00,1,0,1,2,12.3,14.395,75,16.9979,8,49,57
4363,2011-10-13 20:00:00,4,0,1,1,25.42,28.79,83,19.0012,15,166,181
770,2011-02-15 12:00:00,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
8866,2012-08-11 19:00:00,3,0,0,2,27.06,29.545,89,7.0015,97,178,275
249,2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,94,95
9767,2012-10-11 08:00:00,4,0,1,1,15.58,19.695,46,26.0027,25,773,798
7240,2012-05-01 01:00:00,2,0,1,2,20.5,24.24,63,8.9981,0,21,21
3419,2011-08-12 09:00:00,3,0,1,1,29.52,32.575,34,8.9981,27,178,205
10016,2012-11-02 17:00:00,4,0,1,1,15.58,19.695,40,22.0028,57,581,638
4976,2011-12-01 10:00:00,4,0,1,1,13.12,15.15,53,19.9995,7,86,93
4544,2011-11-02 10:00:00,4,0,1,1,16.4,20.455,71,6.0032,25,108,133
5565,2012-01-07 00:00:00,1,0,0,1,14.76,17.425,50,11.0014,2,77,79
7940,2012-06-11 05:00:00,2,0,1,1,26.24,29.545,78,8.9981,1,36,37
716,2011-02-13 04:00:00,1,0,0,2,8.2,10.605,69,11.0014,0,2,2
10515,2012-12-04 13:00:00,4,0,1,2,22.14,25.76,64,11.0014,39,233,272
2048,2011-05-12 06:00:00,2,0,1,1,18.04,21.97,88,0.0,9,103,112
5998,2012-02-06 04:00:00,1,0,1,1,7.38,10.605,80,7.0015,0,2,2
6601,2012-03-12 08:00:00,1,0,1,1,13.94,16.665,61,8.9981,17,547,564
7246,2012-05-01 07:00:00,2,0,1,2,20.5,24.24,94,16.9979,8,161,169
4178,2011-10-06 03:00:00,4,0,1,1,18.04,21.97,67,15.0013,1,4,5
4809,2011-11-13 11:00:00,4,0,0,1,18.86,22.725,40,27.9993,108,187,295
10331,2012-11-15 21:00:00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224
7141,2012-04-15 22:00:00,2,0,0,1,27.88,31.82,44,23.9994,37,97,134
7191,2012-04-18 00:00:00,2,0,1,1,22.14,25.76,32,11.0014,3,35,38
1460,2011-04-06 17:00:00,2,0,1,1,21.32,25.0,32,30.0026,53,303,356
5990,2012-02-05 19:00:00,1,0,0,1,12.3,14.395,52,15.0013,6,63,69
9861,2012-10-15 06:00:00,4,0,1,2,22.96,26.515,73,19.9995,6,141,147
2000,2011-05-10 06:00:00,2,0,1,1,17.22,21.21,67,8.9981,9,103,112
8176,2012-07-02 01:00:00,3,0,1,2,31.16,35.605,58,12.998,3,14,17
404,2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0.0,0,83,83
384,2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80
10294,2012-11-14 08:00:00,4,0,1,1,11.48,12.88,56,19.9995,27,664,691
10336,2012-11-16 02:00:00,4,0,1,2,12.3,15.15,70,11.0014,0,9,9
1633,2011-04-13 23:00:00,2,0,1,1,16.4,20.455,71,8.9981,5,57,62
10408,2012-11-19 02:00:00,4,0,1,2,14.76,16.665,66,16.9979,0,5,5
4784,2011-11-12 10:00:00,4,0,0,1,13.94,15.91,61,19.0012,62,170,232
10305,2012-11-14 19:00:00,4,0,1,1,12.3,15.15,52,11.0014,28,368,396
6971,2012-04-08 19:00:00,2,0,0,1,24.6,30.305,23,26.0027,89,187,276
3925,2011-09-14 14:00:00,3,0,1,1,31.98,35.605,52,15.0013,19,105,124
4158,2011-10-05 07:00:00,4,0,1,1,18.86,22.725,77,7.0015,9,292,301
7450,2012-05-09 19:00:00,2,0,1,3,20.5,24.24,77,23.9994,2,96,98
8416,2012-07-12 01:00:00,3,0,1,2,27.06,31.06,61,0.0,0,21,21
2193,2011-05-18 07:00:00,2,0,1,1,22.14,25.76,88,12.998,14,260,274
10017,2012-11-02 18:00:00,4,0,1,2,15.58,19.695,43,22.0028,32,490,522
1015,2011-03-06 19:00:00,1,0,0,3,12.3,12.88,100,32.9975,0,11,11
5124,2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25
7419,2012-05-08 12:00:00,2,0,1,2,25.42,30.305,65,22.0028,60,203,263
7410,2012-05-08 03:00:00,2,0,1,2,21.32,25.0,68,19.0012,2,4,6
8990,2012-08-16 23:00:00,3,0,1,1,28.7,32.575,54,7.0015,58,168,226
2871,2011-07-08 13:00:00,3,0,1,2,31.98,37.88,66,19.0012,54,175,229
9,2011-01-01 09:00:00,1,0,0,1,13.12,17.425,76,0.0,8,6,14
10137,2012-11-07 18:00:00,4,0,1,2,13.12,14.395,53,23.9994,17,448,465
1838,2011-05-03 12:00:00,2,0,1,2,27.88,31.82,61,32.9975,48,169,217
4804,2011-11-13 06:00:00,4,0,0,1,13.94,16.665,66,8.9981,5,18,23
255,2011-01-12 00:00:00,1,0,1,2,6.56,9.85,86,6.0032,0,7,7
7027,2012-04-11 03:00:00,2,0,1,1,12.3,14.395,49,15.0013,0,2,2
5714,2012-01-13 06:00:00,1,0,1,2,10.66,12.88,75,15.0013,2,71,73
3324,2011-08-08 10:00:00,3,0,1,1,32.8,37.12,52,26.0027,62,62,124
7715,2012-06-01 20:00:00,2,0,1,3,25.42,27.275,94,16.9979,1,38,39
1581,2011-04-11 19:00:00,2,0,1,1,29.52,33.335,51,30.0026,73,211,284
924,2011-03-02 23:00:00,1,0,1,1,10.66,10.605,30,35.0008,0,22,22
2779,2011-07-04 17:00:00,3,1,0,1,32.8,36.365,46,0.0,240,196,436
7892,2012-06-09 05:00:00,2,0,0,1,24.6,31.06,56,7.0015,4,15,19
6133,2012-02-11 19:00:00,1,0,0,2,8.2,7.575,40,36.9974,2,85,87
5320,2011-12-15 18:00:00,4,0,1,2,21.32,25.0,59,19.9995,14,363,377
7313,2012-05-04 02:00:00,2,0,1,1,23.78,27.275,83,8.9981,0,11,11
7103,2012-04-14 08:00:00,2,0,0,1,14.76,17.425,71,8.9981,24,136,160
6043,2012-02-08 01:00:00,1,0,1,1,11.48,13.635,61,11.0014,1,9,10
3775,2011-09-08 07:00:00,3,0,1,3,25.42,27.275,94,7.0015,7,172,179
4835,2011-11-14 13:00:00,4,0,1,1,24.6,31.06,49,26.0027,50,153,203
4964,2011-11-19 22:00:00,4,0,0,2,15.58,19.695,62,11.0014,26,80,106
539,2011-02-05 15:00:00,1,0,0,3,9.02,13.635,100,0.0,11,49,60
7484,2012-05-11 05:00:00,2,0,1,1,17.22,21.21,47,11.0014,3,23,26
2745,2011-07-03 07:00:00,3,0,0,2,26.24,28.79,89,12.998,3,22,25
3719,2011-09-05 21:00:00,3,1,0,2,27.06,29.545,94,19.9995,20,40,60
6820,2012-04-02 12:00:00,2,0,1,1,18.04,21.97,44,30.0026,100,181,281
9338,2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,51,181,232
4468,2011-10-18 05:00:00,4,0,1,2,18.86,22.725,88,0.0,2,19,21
667,2011-02-11 01:00:00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
7576,2012-05-15 01:00:00,2,0,1,3,22.96,26.515,88,8.9981,5,14,19
8550,2012-07-17 15:00:00,3,0,1,1,37.72,40.91,31,11.0014,57,187,244
5063,2011-12-05 01:00:00,4,0,1,1,13.12,17.425,87,0.0,2,10,12
1353,2011-04-02 06:00:00,2,0,0,1,10.66,13.635,70,7.0015,5,7,12
7115,2012-04-14 20:00:00,2,0,0,2,22.96,26.515,46,8.9981,112,209,321
10641,2012-12-09 19:00:00,4,0,0,3,15.58,19.695,94,6.0032,12,110,122
8663,2012-08-03 08:00:00,3,0,1,1,29.52,34.09,70,8.9981,32,636,668
2703,2011-07-01 13:00:00,3,0,1,1,32.8,34.09,24,0.0,83,209,292
3330,2011-08-08 16:00:00,3,0,1,1,35.26,38.635,39,19.0012,64,218,282
8054,2012-06-15 23:00:00,2,0,1,1,25.42,31.06,53,16.9979,46,176,222
9589,2012-10-03 22:00:00,4,0,1,1,27.06,31.06,74,0.0,9,232,241
3584,2011-08-19 06:00:00,3,0,1,1,26.24,28.79,83,0.0,2,91,93
10286,2012-11-14 00:00:00,4,0,1,1,10.66,12.12,56,19.0012,4,20,24
5646,2012-01-10 10:00:00,1,0,1,2,7.38,9.85,93,11.0014,3,80,83
3376,2011-08-10 14:00:00,3,0,1,1,34.44,36.365,34,22.0028,62,116,178
1256,2011-03-17 04:00:00,1,0,1,1,13.94,16.665,71,12.998,0,3,3
6191,2012-02-14 05:00:00,1,0,1,2,10.66,13.635,65,7.0015,2,20,22
9443,2012-09-16 20:00:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324
5348,2011-12-16 22:00:00,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
4175,2011-10-06 00:00:00,4,0,1,1,20.5,24.24,72,12.998,6,34,40
4910,2011-11-17 16:00:00,4,0,1,1,13.12,14.395,39,27.9993,8,187,195
1852,2011-05-04 02:00:00,2,0,1,3,20.5,24.24,82,19.0012,0,4,4
6317,2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,82,144,226
10728,2012-12-13 10:00:00,4,0,1,1,13.12,15.15,45,19.0012,28,139,167
2105,2011-05-14 15:00:00,2,0,0,2,22.14,25.76,94,11.0014,73,221,294
133,2011-01-06 19:00:00,1,0,1,1,9.02,12.88,55,6.0032,3,109,112
5029,2011-12-03 15:00:00,4,0,0,1,15.58,19.695,46,0.0,100,237,337
928,2011-03-03 03:00:00,1,0,1,1,8.2,8.335,27,31.0009,0,1,1
823,2011-02-17 18:00:00,1,0,1,2,22.14,25.76,42,19.0012,11,211,222
7577,2012-05-15 02:00:00,2,0,1,2,22.96,26.515,88,8.9981,1,3,4
1531,2011-04-09 16:00:00,2,0,0,2,15.58,19.695,82,0.0,73,118,191
1214,2011-03-15 09:00:00,1,0,1,2,12.3,16.665,70,0.0,10,147,157
504,2011-02-04 03:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
10189,2012-11-09 23:00:00,4,0,1,1,13.12,16.665,81,6.0032,20,142,162
6531,2012-03-09 09:00:00,1,0,1,2,13.94,14.395,42,35.0008,17,267,284
3072,2011-07-16 22:00:00,3,0,0,1,28.7,32.575,65,19.0012,65,136,201
10151,2012-11-08 09:00:00,4,0,1,1,13.12,14.395,31,23.9994,22,253,275
9577,2012-10-03 10:00:00,4,0,1,1,27.06,30.305,78,11.0014,29,146,175
9087,2012-09-02 00:00:00,3,0,0,2,27.06,29.545,89,6.0032,27,72,99
8648,2012-08-02 17:00:00,3,0,1,1,33.62,38.635,52,16.9979,90,775,865
6620,2012-03-13 03:00:00,1,0,1,3,21.32,25.0,72,19.9995,0,2,2
9274,2012-09-09 19:00:00,3,0,0,1,27.06,31.06,36,16.9979,134,362,496
3709,2011-09-05 11:00:00,3,1,0,2,28.7,33.335,74,11.0014,101,207,308
10440,2012-12-01 10:00:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256
4849,2011-11-15 03:00:00,4,0,1,2,22.14,25.76,68,22.0028,0,4,4
